mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spec_cent,spec_bw,rolloff,zcr,track_name,album_name,artist_name
-222.0445556640625,122.23333740234375,-38.8682746887207,35.582763671875,2.1523633003234863,18.5015926361084,8.742888450622559,8.958984375,4.644477367401123,0.7445365190505981,5.294915676116943,2.807705879211426,5.619559288024902,0.2800838053226471,1.6822474002838135,0.26802101731300354,5.358787536621094,6.175978183746338,4.102535247802734,3.3221566677093506,1.5953104496002197,-1.1224327087402344,-1.343748927116394,-0.4605642855167389,0.07529088109731674,0.2919296324253082,0.8096752762794495,-0.5041552782058716,-2.1644511222839355,0.7983700633049011,-2.131065607070923,-0.5318685173988342,-1.357958436012268,-2.7896625995635986,-0.8461072444915771,-1.0135259628295898,-0.3882874846458435,-1.9340901374816895,-1.7481318712234497,-0.6335594058036804,0.5167192816734314,0.5269744396209717,0.5558978319168091,0.5045292973518372,0.5701738595962524,0.6603553891181946,0.5910630226135254,0.590826153755188,0.5106953978538513,0.5137731432914734,0.5193682909011841,0.4994773268699646,2516.739446110273,2626.4696422866273,4939.770129885836,0.05850323656395124,What Really Goes On,"Beats, Rhymes & Life",A Tribe Called Quest
-114.62178039550781,139.02767944335938,-38.78815460205078,66.4699478149414,-14.903392791748047,12.06248950958252,-0.09574408084154129,7.223575592041016,-0.9407217502593994,-2.5123486518859863,3.615211009979248,-3.6045656204223633,2.0576398372650146,-3.521339178085327,0.9780987501144409,-2.205254316329956,0.26202014088630676,-2.0475518703460693,0.29675787687301636,-0.6239588260650635,-0.4399603009223938,-1.3132636547088623,-1.1920673847198486,-0.7837105393409729,-2.177264451980591,-4.196051597595215,-2.629495143890381,-0.2796775996685028,-4.480834007263184,-0.8542827367782593,-3.837514638900757,-2.302468776702881,-4.318018436431885,-3.049431562423706,0.18506266176700592,-1.8916945457458496,-0.9857341051101685,-0.46184343099594116,-0.22641023993492126,-0.8185520172119141,0.4448333978652954,0.4445042610168457,0.46415412425994873,0.4592858552932739,0.45716625452041626,0.48713603615760803,0.4792234003543854,0.4909144639968872,0.4893878102302551,0.5169004797935486,0.4903683364391327,0.4502026438713074,2897.75166133379,2875.6702211226916,5931.114135364261,0.07493246450512771,Description of a Fool,People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition),A Tribe Called Quest
-212.33238220214844,130.7246551513672,-8.91623592376709,39.6250114440918,-2.3789970874786377,12.051925659179688,-11.537850379943848,-3.6697967052459717,-9.163814544677734,-2.36867094039917,-5.154585361480713,-3.323714256286621,0.33690860867500305,-2.2330453395843506,-1.4272528886795044,-6.652817726135254,0.6479758024215698,-2.4206535816192627,1.710242509841919,-2.7041287422180176,2.9897372722625732,-0.32187122106552124,-1.6116852760314941,-0.5963499546051025,-2.042412757873535,-0.3528977930545807,-3.083343744277954,-2.55838680267334,-3.7048754692077637,0.5156522989273071,-2.1823344230651855,1.299316644668579,0.525330662727356,1.376851201057434,2.124427080154419,-0.11806143075227737,-0.4422704875469208,-1.3068186044692993,-0.07670725882053375,-0.7419896721839905,0.4335037171840668,0.4818301796913147,0.43057042360305786,0.3926810622215271,0.43857255578041077,0.4391225278377533,0.5670045018196106,0.5354969501495361,0.49834948778152466,0.5283884406089783,0.5015366673469543,0.48560816049575806,2527.621881536228,2980.8944256744167,5215.360130097475,0.055216408366389316,Word Play,"Beats, Rhymes & Life",A Tribe Called Quest
-117.88111877441406,166.27281188964844,-7.380108833312988,53.70756149291992,-9.1146240234375,21.39336395263672,-2.743103265762329,5.704108238220215,5.256285190582275,-1.387965202331543,10.580985069274902,-0.794136643409729,7.70957612991333,2.6604039669036865,-1.0943232774734497,3.888333320617676,2.9006574153900146,0.3644936978816986,1.3400636911392212,0.9977732300758362,1.758017897605896,-2.7626376152038574,2.9188826084136963,3.827362298965454,3.521514654159546,3.1872951984405518,-0.8198844790458679,0.7400075197219849,-4.157282829284668,0.0967131108045578,1.8118757009506226,3.53908371925354,2.056853771209717,1.5733972787857056,1.9788776636123657,-0.8022163510322571,0.6845138669013977,-1.6107357740402222,0.3080006539821625,0.7092832922935486,0.5977538228034973,0.547778844833374,0.5019211769104004,0.5042515993118286,0.5642532706260681,0.6101682782173157,0.5522437691688538,0.4861685335636139,0.4814392328262329,0.4763171374797821,0.5097287893295288,0.5755783319473267,1814.052102929764,2572.63019674455,3923.184610372726,0.029809154593169504,Melatonin,We got it from Here... Thank You 4 Your service,A Tribe Called Quest
-167.75157165527344,124.91375732421875,-33.08221435546875,56.210357666015625,3.631859302520752,27.309181213378906,0.494938462972641,7.930083751678467,1.2686268091201782,6.276395797729492,2.3172147274017334,-1.5597424507141113,1.534033179283142,0.7842503190040588,3.7134952545166016,-1.6525824069976807,4.851258754730225,-5.165444374084473,0.27881643176078796,-5.242270469665527,-0.9127947688102722,1.103775978088379,-0.3709818720817566,-1.35242760181427,-5.075685501098633,-5.291581153869629,-5.252685546875,-0.2560289800167084,-3.8117733001708984,1.1465457677841187,0.1029624342918396,2.221308708190918,2.364549160003662,3.1063523292541504,2.3261654376983643,2.485060214996338,3.233710527420044,-0.3061981201171875,-0.4968021810054779,-1.2439007759094238,0.6260784268379211,0.5523197054862976,0.513632595539093,0.41919201612472534,0.40387436747550964,0.4081118106842041,0.43640315532684326,0.4561291038990021,0.5162128806114197,0.5818983912467957,0.6356528997421265,0.6180968880653381,2722.8919272257594,3004.3197075835337,5693.315573299632,0.05693295127467105,We Can Get Down,Midnight Marauders,A Tribe Called Quest
-218.98825073242188,115.23507690429688,1.134588360786438,57.6992301940918,1.6625521183013916,25.64194107055664,1.3843106031417847,6.657861709594727,10.248296737670898,5.784949779510498,6.6104960441589355,2.8145856857299805,5.14755392074585,0.23582477867603302,1.688336968421936,0.6362913846969604,4.462251663208008,1.3254032135009766,-0.9212318658828735,-2.4435391426086426,-1.8732566833496094,-3.9661142826080322,-3.0884718894958496,-4.637360572814941,-3.706932544708252,-3.547161102294922,-4.006199359893799,0.6379275918006897,1.2857048511505127,3.658726215362549,1.956470012664795,3.600766181945801,1.5302568674087524,0.29383841156959534,-1.3457257747650146,-4.988726615905762,-5.554967403411865,-3.7125728130340576,-3.417245388031006,-2.7857983112335205,0.6180773377418518,0.5456382632255554,0.4966597855091095,0.5473097562789917,0.5287609100341797,0.49419093132019043,0.4964890480041504,0.5929354429244995,0.5582213997840881,0.558519184589386,0.5818297266960144,0.6373314261436462,2409.3814301257194,3024.7688901119523,5370.100861068111,0.03911824418295279,Motivators,"Beats, Rhymes & Life",A Tribe Called Quest
-227.1142578125,143.03028869628906,-12.407934188842773,53.582794189453125,8.69322681427002,25.25330924987793,1.5412797927856445,4.046841144561768,3.3957345485687256,6.96539306640625,5.740913391113281,3.200702428817749,8.740286827087402,-0.029503080993890762,3.471282958984375,3.998293399810791,4.2269086837768555,3.0477561950683594,3.0703792572021484,0.3289688229560852,2.9656670093536377,-1.287716269493103,1.8424253463745117,0.5843445658683777,0.30552956461906433,2.3381800651550293,0.8657814264297485,4.072418212890625,2.005807399749756,6.41524600982666,0.38961827754974365,2.0569381713867188,2.264289379119873,-2.122753620147705,3.928830623626709,1.3005259037017822,-1.062232494354248,1.2823630571365356,-3.098752498626709,-0.8462594151496887,0.6372485160827637,0.6836487650871277,0.698993444442749,0.6643180847167969,0.616599977016449,0.6082379817962646,0.5835201144218445,0.5667855143547058,0.564483106136322,0.5828371644020081,0.6093080639839172,0.6144056916236877,1935.9474581687425,2710.7902776484348,4150.424902948433,0.029447100848974457,Butter,The Low End Theory,A Tribe Called Quest
-113.64201354980469,165.7555694580078,-27.517112731933594,58.971832275390625,-7.98321533203125,15.786060333251953,-1.1463226079940796,0.625300943851471,-0.030828280374407768,-1.3153343200683594,-2.2299325466156006,-4.98919153213501,2.7074778079986572,-0.2874755263328552,1.3556323051452637,-2.899564743041992,1.6723562479019165,-2.2266359329223633,1.644924283027649,-2.0740714073181152,-3.187873125076294,-2.0583109855651855,-0.48256370425224304,0.6752682328224182,-2.2714650630950928,-0.6386232376098633,-0.8695890307426453,0.8308457136154175,-1.8144924640655518,-0.772280752658844,-3.879509449005127,-1.741991400718689,-0.2226189225912094,-1.7339407205581665,-1.886874794960022,-2.184664487838745,-1.7405036687850952,-2.71113657951355,-1.405434489250183,-1.8699603080749512,0.587263822555542,0.5747761726379395,0.5925755500793457,0.5797584056854248,0.5094543695449829,0.5014787912368774,0.47525662183761597,0.520413875579834,0.5127045512199402,0.533409595489502,0.5507116913795471,0.5301007032394409,2107.011833000373,2547.2485622066456,4391.123447477264,0.04514579654847136,After Hours,People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition),A Tribe Called Quest
-128.4412384033203,162.2394256591797,-54.61199951171875,66.0894546508789,4.4069294929504395,11.375374794006348,10.333739280700684,1.0545411109924316,8.752885818481445,-1.4737164974212646,6.569036483764648,3.8924520015716553,-0.47915828227996826,1.9887675046920776,0.2635231614112854,-0.9108279943466187,2.122205972671509,-0.022723207250237465,0.12157995253801346,2.183732748031616,0.11368431150913239,-3.8073670864105225,-3.879429578781128,-6.412027835845947,-2.6283280849456787,-0.6643990278244019,-0.5643372535705566,2.1324493885040283,-0.47419676184654236,-1.3441064357757568,-4.31757116317749,-4.715700149536133,-3.9438045024871826,-4.072880744934082,-2.9342453479766846,0.2267148345708847,1.0084530115127563,1.8459446430206299,0.7686683535575867,-0.5539199113845825,0.4828578233718872,0.4887995719909668,0.5576911568641663,0.609858512878418,0.5616868138313293,0.45540720224380493,0.41288748383522034,0.42956089973449707,0.43890079855918884,0.5987865328788757,0.5144713521003723,0.46649402379989624,2279.0382258114732,2405.6669375061347,4750.146276515335,0.05303803907459365,Luck of Lucien,People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition),A Tribe Called Quest
-206.6090850830078,150.20863342285156,-29.766633987426758,52.39973068237305,13.479218482971191,27.941856384277344,11.649173736572266,9.413524627685547,7.00888729095459,6.018353462219238,1.581737995147705,1.106411099433899,5.2567853927612305,-0.3712828457355499,-0.24533969163894653,-1.5959136486053467,0.6631254553794861,-3.2061452865600586,-0.43406927585601807,-1.7624660730361938,2.049600601196289,0.12471950799226761,-0.45265135169029236,-1.6426070928573608,-1.4958902597427368,-0.8027492761611938,-2.251019239425659,-1.075445532798767,-5.063417434692383,-1.58139169216156,-4.036994457244873,-4.161645889282227,-3.7321622371673584,-3.1595795154571533,-4.695830345153809,-2.866802930831909,-0.09999025613069534,-1.8034605979919434,-0.1408768743276596,-0.39797860383987427,0.5861884355545044,0.565837025642395,0.5716486573219299,0.5746128559112549,0.598673939704895,0.5838892459869385,0.5759336352348328,0.5628114342689514,0.5461884140968323,0.5370462536811829,0.5442827343940735,0.5803606510162354,1948.7540746986804,2484.6500199147217,4154.0665475945725,0.033586531600715945,8 Million Stories,Midnight Marauders,A Tribe Called Quest
